age_cl,anveh_cl,ns_bg,cs_bg,franchise,anc_perm_cl,zone_bg,Formule,id
f.>=70,c.>=12,1,56,NON,e.>40,3,Medi,22436
e.51-69,b.4-11,1,56,NON,e.>40,3,Maxi,22463
e.51-69,c.>=12,1,56,OUI,e.>40,2,Maxi,23702
d.36-50,b.4-11,1,56,NON,e.>40,3,Medi,24051
d.36-50,b.4-11,1,56,NON,e.>40,2,Maxi,24444
d.36-50,a.0-3,1,56,NON,e.>40,3,Maxi,25217
d.36-50,c.>=12,1,56,NON,e.>40,1,Maxi,26719
d.36-50,a.0-3,1,56,NON,e.>40,2,Maxi,26761
c.26-35,a.0-3,1,56,NON,c.11-20,3,Maxi,27102
e.51-69,a.0-3,1,56,NON,e.>40,3,Maxi,27508
c.26-35,b.4-11,1,56,NON,c.11-20,3,Maxi,29684
e.51-69,b.4-11,1,56,NON,e.>40,2,Maxi,30227
d.36-50,b.4-11,1,56,OUI,e.>40,4,Maxi,30631
e.51-69,a.0-3,1,56,NON,e.>40,3,Maxi,31052
e.51-69,b.4-11,1,56,OUI,e.>40,2,Maxi,31933
e.51-69,b.4-11,1,56,NON,e.>40,5,Maxi,33143
e.51-69,a.0-3,1,56,NON,e.>40,2,Maxi,33709
e.51-69,b.4-11,1,56,NON,e.>40,2,Maxi,35499
d.36-50,a.0-3,1,56,OUI,c.11-20,1,Maxi,35585
d.36-50,a.0-3,1,56,NON,e.>40,2,Maxi,35641
c.26-35,b.4-11,1,56,OUI,b.6-10,2,Medi,36153
d.36-50,b.4-11,1,56,NON,c.11-20,2,Maxi,36279
c.26-35,c.>=12,1,56,OUI,c.11-20,3,Medi,36987
f.>=70,a.0-3,1,56,NON,e.>40,1,Maxi,38396
c.26-35,b.4-11,1,56,NON,c.11-20,4,Maxi,38573
d.36-50,b.4-11,1,56,NON,e.>40,3,Maxi,38646
e.51-69,b.4-11,1,56,NON,e.>40,2,Maxi,40180
e.51-69,b.4-11,1,56,OUI,e.>40,2,Maxi,41310
d.36-50,b.4-11,1,56,OUI,c.11-20,2,Medi,43670
d.36-50,a.0-3,1,56,NON,e.>40,2,Maxi,44648
e.51-69,a.0-3,1,56,NON,e.>40,4,Maxi,44775
f.>=70,b.4-11,1,56,NON,e.>40,2,Maxi,45066
e.51-69,b.4-11,1,56,NON,e.>40,3,Maxi,47110
c.26-35,a.0-3,1,56,OUI,c.11-20,2,Maxi,50242
b.21-25,b.4-11,1,56,NON,b.6-10,3,Maxi,50457
c.26-35,b.4-11,1,56,NON,c.11-20,2,Maxi,50701
e.51-69,b.4-11,1,56,NON,e.>40,3,Maxi,51587
d.36-50,b.4-11,1,56,NON,d.21-40,2,Maxi,51638
c.26-35,a.0-3,1,56,OUI,c.11-20,4,Maxi,52202
d.36-50,b.4-11,1,56,NON,c.11-20,4,Maxi,52914
d.36-50,b.4-11,1,56,NON,e.>40,4,Medi,53486
c.26-35,b.4-11,1,56,NON,b.6-10,1,Maxi,54555
f.>=70,a.0-3,1,56,OUI,e.>40,2,Maxi,55182
e.51-69,a.0-3,1,56,NON,e.>40,2,Maxi,56284
e.51-69,b.4-11,1,56,NON,e.>40,4,Maxi,57490
c.26-35,a.0-3,1,56,NON,c.11-20,3,Maxi,60189
e.51-69,b.4-11,1,56,NON,e.>40,2,Maxi,61016
b.21-25,b.4-11,1,56,OUI,b.6-10,2,Maxi,61238
d.36-50,a.0-3,1,56,OUI,e.>40,4,Maxi,62151
d.36-50,a.0-3,1,56,NON,e.>40,5,Maxi,63926
d.36-50,b.4-11,1,56,NON,c.11-20,4,Maxi,64917
d.36-50,c.>=12,1,56,OUI,e.>40,3,Maxi,64938
e.51-69,c.>=12,1,56,NON,e.>40,4,Medi,65744
e.51-69,b.4-11,1,56,NON,e.>40,1,Maxi,65862
c.26-35,a.0-3,1,56,NON,c.11-20,1,Maxi,67267
e.51-69,b.4-11,1,56,OUI,e.>40,2,Maxi,68361
d.36-50,c.>=12,1,56,OUI,c.11-20,3,Maxi,68737
c.26-35,b.4-11,1,56,NON,b.6-10,3,Medi,69934
c.26-35,c.>=12,1,56,NON,b.6-10,3,Medi,69934
d.36-50,a.0-3,1,56,NON,d.21-40,2,Maxi,71260
d.36-50,b.4-11,1,56,NON,c.11-20,4,Maxi,72039
c.26-35,b.4-11,1,56,OUI,b.6-10,3,Medi,74955
d.36-50,c.>=12,1,56,OUI,e.>40,2,Medi,75431
c.26-35,a.0-3,1,56,NON,b.6-10,2,Maxi,77278
c.26-35,a.0-3,1,56,NON,c.11-20,3,Maxi,79681
e.51-69,b.4-11,1,56,NON,e.>40,1,Maxi,80036
e.51-69,a.0-3,1,56,NON,e.>40,3,Maxi,80190
e.51-69,b.4-11,1,56,NON,e.>40,2,Maxi,80622
c.26-35,b.4-11,1,56,OUI,b.6-10,3,Maxi,82070
e.51-69,b.4-11,1,56,NON,e.>40,2,Maxi,83449
c.26-35,b.4-11,1,56,NON,c.11-20,4,Maxi,84061
b.21-25,b.4-11,1,56,OUI,b.6-10,5,Medi,84209
d.36-50,b.4-11,1,56,OUI,e.>40,2,Maxi,87682
d.36-50,a.0-3,1,56,NON,c.11-20,2,Maxi,87783
f.>=70,c.>=12,1,56,NON,e.>40,4,Medi,90348
c.26-35,b.4-11,1,56,OUI,c.11-20,5,Maxi,91398
e.51-69,b.4-11,1,56,OUI,e.>40,2,Maxi,92302
c.26-35,b.4-11,1,56,OUI,c.11-20,1,Mini,93808
d.36-50,a.0-3,1,56,NON,e.>40,2,Maxi,95098
d.36-50,a.0-3,1,56,OUI,e.>40,5,Maxi,95834
d.36-50,b.4-11,1,56,OUI,e.>40,5,Maxi,95988
e.51-69,b.4-11,1,56,OUI,e.>40,3,Maxi,97279
d.36-50,c.>=12,1,56,OUI,c.11-20,4,Maxi,97353
d.36-50,b.4-11,1,56,OUI,c.11-20,3,Maxi,97376
d.36-50,b.4-11,1,56,OUI,e.>40,1,Maxi,97508
d.36-50,c.>=12,1,56,OUI,e.>40,3,Medi,104688
c.26-35,b.4-11,1,56,NON,c.11-20,1,Maxi,107740
b.21-25,b.4-11,1,56,OUI,a.<=5,2,Medi,108124
e.51-69,a.0-3,1,56,OUI,e.>40,2,Maxi,109590
d.36-50,b.4-11,1,56,NON,e.>40,3,Maxi,110377
d.36-50,a.0-3,1,56,OUI,e.>40,3,Maxi,111408
d.36-50,b.4-11,1,56,OUI,d.21-40,2,Maxi,111534
e.51-69,b.4-11,1,56,NON,e.>40,2,Maxi,112410
d.36-50,b.4-11,1,56,NON,c.11-20,3,Maxi,113191
c.26-35,b.4-11,1,56,OUI,c.11-20,3,Maxi,113193
d.36-50,b.4-11,1,56,OUI,c.11-20,2,Maxi,114520
b.21-25,b.4-11,1,56,OUI,a.<=5,3,Maxi,114989
d.36-50,a.0-3,1,56,OUI,e.>40,4,Maxi,115159
e.51-69,a.0-3,1,56,NON,e.>40,4,Maxi,115825
d.36-50,a.0-3,1,56,NON,d.21-40,3,Maxi,117042
d.36-50,a.0-3,1,56,NON,c.11-20,2,Maxi,118314
d.36-50,b.4-11,1,56,OUI,e.>40,1,Maxi,121617
b.21-25,b.4-11,1,56,OUI,a.<=5,3,Maxi,122353
e.51-69,a.0-3,1,56,OUI,e.>40,2,Maxi,122776
d.36-50,b.4-11,1,56,NON,c.11-20,3,Maxi,124482
e.51-69,a.0-3,1,56,NON,e.>40,1,Maxi,124827
d.36-50,b.4-11,1,56,OUI,e.>40,3,Maxi,125103
d.36-50,c.>=12,1,56,NON,e.>40,5,Medi,127208
e.51-69,b.4-11,1,56,OUI,e.>40,2,Maxi,128871
b.21-25,a.0-3,1,56,OUI,b.6-10,4,Maxi,129824
e.51-69,a.0-3,1,56,NON,e.>40,3,Maxi,132608
d.36-50,b.4-11,1,56,OUI,e.>40,3,Maxi,136565
d.36-50,b.4-11,1,56,OUI,e.>40,5,Mini,136773
d.36-50,b.4-11,1,56,OUI,e.>40,2,Medi,138474
e.51-69,b.4-11,1,56,NON,e.>40,2,Maxi,138683
e.51-69,b.4-11,1,56,OUI,e.>40,1,Maxi,139755
c.26-35,c.>=12,1,56,OUI,c.11-20,4,Medi,140216
e.51-69,b.4-11,1,56,NON,e.>40,4,Maxi,142845
b.21-25,b.4-11,1,56,OUI,b.6-10,4,Maxi,143491
c.26-35,b.4-11,1,56,OUI,c.11-20,4,Maxi,143841
c.26-35,b.4-11,1,56,OUI,c.11-20,5,Maxi,143889
e.51-69,a.0-3,1,56,OUI,e.>40,3,Maxi,144324
f.>=70,a.0-3,1,56,NON,e.>40,2,Maxi,145578
c.26-35,b.4-11,1,56,NON,b.6-10,1,Maxi,146050
e.51-69,a.0-3,1,56,OUI,e.>40,3,Maxi,146143
e.51-69,b.4-11,1,56,OUI,e.>40,3,Maxi,146613
d.36-50,b.4-11,1,56,OUI,e.>40,2,Maxi,149187
d.36-50,c.>=12,1,56,NON,e.>40,4,Medi,149772
e.51-69,b.4-11,1,56,OUI,e.>40,2,Maxi,150991
c.26-35,c.>=12,1,56,OUI,c.11-20,2,Medi,151091
c.26-35,a.0-3,1,56,OUI,b.6-10,2,Maxi,154704
d.36-50,a.0-3,1,56,OUI,e.>40,4,Maxi,155677
d.36-50,a.0-3,1,56,OUI,e.>40,2,Maxi,156055
e.51-69,b.4-11,1,56,NON,e.>40,5,Maxi,158163
f.>=70,b.4-11,1,56,NON,e.>40,1,Maxi,161380
d.36-50,b.4-11,1,56,OUI,e.>40,2,Maxi,164949
d.36-50,b.4-11,1,56,OUI,e.>40,4,Maxi,166632
d.36-50,b.4-11,1,56,NON,e.>40,2,Maxi,167805
b.21-25,b.4-11,1,56,OUI,a.<=5,1,Maxi,168757
c.26-35,b.4-11,1,56,OUI,c.11-20,2,Medi,170711
b.21-25,a.0-3,1,56,OUI,a.<=5,2,Maxi,171070
d.36-50,a.0-3,1,56,OUI,c.11-20,5,Maxi,171085
d.36-50,b.4-11,1,56,OUI,c.11-20,3,Maxi,172159
e.51-69,b.4-11,1,56,OUI,e.>40,3,Medi,175002
c.26-35,b.4-11,1,56,OUI,b.6-10,2,Maxi,178749
d.36-50,c.>=12,1,56,OUI,c.11-20,2,Mini,179999
b.21-25,a.0-3,1,56,OUI,a.<=5,4,Maxi,181355
d.36-50,c.>=12,1,56,OUI,e.>40,2,Medi,181505
f.>=70,a.0-3,1,56,OUI,e.>40,1,Maxi,181958
c.26-35,b.4-11,1,56,OUI,b.6-10,3,Maxi,183642
d.36-50,a.0-3,1,56,OUI,e.>40,2,Maxi,184123
c.26-35,a.0-3,1,56,OUI,b.6-10,2,Maxi,186575
d.36-50,b.4-11,1,56,NON,e.>40,3,Maxi,188256
e.51-69,b.4-11,1,56,OUI,e.>40,2,Medi,190495
d.36-50,c.>=12,1,56,OUI,c.11-20,3,Medi,190968
c.26-35,c.>=12,1,56,OUI,b.6-10,3,Medi,191245
e.51-69,a.0-3,1,56,OUI,e.>40,3,Maxi,191508
d.36-50,b.4-11,1,56,NON,e.>40,2,Maxi,195518
c.26-35,b.4-11,1,56,NON,a.<=5,3,Maxi,196934
b.21-25,b.4-11,1,56,OUI,a.<=5,3,Medi,198314
d.36-50,c.>=12,1,56,OUI,e.>40,1,Maxi,199159
d.36-50,a.0-3,1,56,NON,e.>40,5,Maxi,205567
e.51-69,a.0-3,1,56,NON,e.>40,5,Maxi,206279
e.51-69,b.4-11,1,56,NON,e.>40,4,Maxi,206360
e.51-69,a.0-3,1,56,NON,e.>40,5,Maxi,209223
e.51-69,a.0-3,1,56,NON,e.>40,2,Maxi,213328
d.36-50,b.4-11,1,56,OUI,e.>40,4,Maxi,213593
f.>=70,a.0-3,1,56,NON,e.>40,2,Maxi,216613
f.>=70,a.0-3,1,56,NON,e.>40,1,Maxi,218398
e.51-69,c.>=12,1,56,NON,e.>40,3,Medi,218658
c.26-35,b.4-11,1,56,OUI,c.11-20,3,Maxi,219473
e.51-69,c.>=12,1,57,OUI,e.>40,1,Medi,8375
f.>=70,c.>=12,1,57,NON,e.>40,5,Maxi,16260
e.51-69,c.>=12,1,57,NON,e.>40,3,Medi,26350
f.>=70,b.4-11,1,57,NON,e.>40,2,Medi,34935
e.51-69,b.4-11,1,57,NON,e.>40,2,Medi,35478
d.36-50,b.4-11,1,57,NON,e.>40,2,Medi,56416
c.26-35,b.4-11,1,57,NON,c.11-20,2,Maxi,64829
d.36-50,c.>=12,1,57,NON,c.11-20,4,Medi,72190
e.51-69,c.>=12,1,57,OUI,e.>40,4,Maxi,93291
c.26-35,a.0-3,1,57,NON,c.11-20,3,Maxi,109216
d.36-50,b.4-11,1,57,OUI,c.11-20,2,Maxi,116289
f.>=70,b.4-11,1,57,NON,e.>40,4,Medi,143136
f.>=70,b.4-11,1,57,NON,e.>40,4,Medi,143136
d.36-50,b.4-11,1,57,NON,c.11-20,3,Maxi,143553
e.51-69,a.0-3,1,57,OUI,e.>40,3,Maxi,151570
b.21-25,b.4-11,1,57,OUI,a.<=5,2,Maxi,153939
d.36-50,b.4-11,1,57,OUI,c.11-20,2,Maxi,158554
c.26-35,c.>=12,1,57,OUI,b.6-10,4,Mini,181105
c.26-35,b.4-11,1,57,OUI,b.6-10,1,Maxi,184776
e.51-69,a.0-3,1,58,OUI,e.>40,2,Maxi,6649
e.51-69,a.0-3,1,58,NON,e.>40,2,Maxi,10530
e.51-69,c.>=12,1,58,NON,e.>40,3,Medi,20055
d.36-50,a.0-3,1,58,NON,d.21-40,2,Maxi,23742
d.36-50,b.4-11,1,58,OUI,c.11-20,3,Medi,37669
d.36-50,a.0-3,1,58,OUI,c.11-20,5,Maxi,80748
c.26-35,a.0-3,1,58,OUI,a.<=5,3,Maxi,103971
e.51-69,b.4-11,1,58,NON,e.>40,5,Medi,126097
c.26-35,b.4-11,1,58,NON,c.11-20,2,Maxi,170911
f.>=70,b.4-11,1,59,NON,e.>40,5,Maxi,8416
d.36-50,a.0-3,1,59,NON,e.>40,5,Maxi,14295
e.51-69,a.0-3,1,59,NON,e.>40,3,Maxi,24788
c.26-35,b.4-11,1,59,NON,c.11-20,2,Maxi,68991
d.36-50,a.0-3,1,59,NON,e.>40,5,Maxi,76241
e.51-69,c.>=12,1,59,NON,e.>40,3,Maxi,91221
d.36-50,b.4-11,1,59,OUI,b.6-10,2,Maxi,92247
d.36-50,b.4-11,1,59,OUI,c.11-20,3,Maxi,98007
d.36-50,a.0-3,1,59,NON,c.11-20,3,Maxi,121361
e.51-69,b.4-11,1,59,OUI,e.>40,3,Maxi,132929
e.51-69,a.0-3,1,59,OUI,e.>40,4,Maxi,133381
b.21-25,b.4-11,1,59,NON,b.6-10,1,Medi,169824
e.51-69,b.4-11,1,59,NON,e.>40,3,Maxi,191211
f.>=70,a.0-3,1,60,NON,e.>40,5,Maxi,648
e.51-69,b.4-11,1,60,NON,e.>40,4,Maxi,2335
f.>=70,b.4-11,1,60,OUI,e.>40,2,Maxi,8797
b.21-25,b.4-11,1,60,OUI,a.<=5,4,Maxi,12127
f.>=70,b.4-11,1,60,NON,e.>40,4,Maxi,13338
e.51-69,a.0-3,1,60,OUI,e.>40,5,Maxi,14723
d.36-50,b.4-11,1,60,NON,e.>40,3,Maxi,16946
f.>=70,a.0-3,1,60,OUI,e.>40,4,Maxi,19256
c.26-35,b.4-11,1,60,NON,c.11-20,3,Maxi,20616
d.36-50,b.4-11,1,60,OUI,e.>40,3,Maxi,23879
e.51-69,b.4-11,1,60,NON,e.>40,1,Maxi,28209
e.51-69,a.0-3,1,60,NON,e.>40,3,Maxi,28384
e.51-69,a.0-3,1,60,NON,e.>40,2,Maxi,29567
c.26-35,a.0-3,1,60,OUI,b.6-10,4,Maxi,31189
e.51-69,b.4-11,1,60,NON,e.>40,5,Maxi,32380
e.51-69,b.4-11,1,60,NON,e.>40,3,Maxi,33138
e.51-69,b.4-11,1,60,NON,e.>40,2,Maxi,34967
c.26-35,b.4-11,1,60,OUI,c.11-20,3,Medi,39293
d.36-50,b.4-11,1,60,NON,e.>40,4,Maxi,40522
c.26-35,c.>=12,1,60,NON,b.6-10,5,Medi,42614
d.36-50,b.4-11,1,60,NON,c.11-20,5,Maxi,46691
e.51-69,b.4-11,1,60,NON,e.>40,5,Maxi,48269
d.36-50,a.0-3,1,60,OUI,e.>40,4,Maxi,56286
e.51-69,b.4-11,1,60,NON,e.>40,3,Maxi,56751
e.51-69,c.>=12,1,60,NON,e.>40,4,Maxi,57471
c.26-35,a.0-3,1,60,OUI,b.6-10,4,Maxi,59314
d.36-50,c.>=12,1,60,OUI,e.>40,5,Maxi,60123
b.21-25,b.4-11,1,60,NON,b.6-10,3,Maxi,60756
e.51-69,b.4-11,1,60,NON,e.>40,5,Maxi,61002
f.>=70,a.0-3,1,60,OUI,e.>40,4,Maxi,61031
d.36-50,a.0-3,1,60,NON,b.6-10,3,Maxi,61665
e.51-69,b.4-11,1,60,NON,e.>40,3,Maxi,64577
e.51-69,c.>=12,1,60,OUI,e.>40,1,Mini,68606
e.51-69,b.4-11,1,60,NON,e.>40,2,Maxi,72224
c.26-35,c.>=12,1,60,NON,b.6-10,3,Maxi,73087
c.26-35,c.>=12,1,60,OUI,c.11-20,1,Mini,73748
d.36-50,c.>=12,1,60,OUI,c.11-20,2,Maxi,80890
c.26-35,b.4-11,1,60,OUI,c.11-20,5,Maxi,81486
d.36-50,b.4-11,1,60,OUI,c.11-20,5,Maxi,87469
c.26-35,a.0-3,1,60,NON,c.11-20,3,Maxi,92727
e.51-69,c.>=12,1,60,OUI,e.>40,2,Medi,94100
d.36-50,c.>=12,1,60,NON,e.>40,1,Maxi,94963
e.51-69,b.4-11,1,60,NON,e.>40,2,Maxi,97222
d.36-50,a.0-3,1,60,NON,e.>40,1,Maxi,99219
e.51-69,b.4-11,1,60,OUI,e.>40,4,Mini,100926
f.>=70,c.>=12,1,60,OUI,e.>40,4,Medi,103632
d.36-50,b.4-11,1,60,NON,c.11-20,1,Maxi,109262
b.21-25,b.4-11,1,60,OUI,a.<=5,5,Medi,110307
d.36-50,b.4-11,1,60,NON,e.>40,2,Maxi,111072
d.36-50,a.0-3,1,60,OUI,e.>40,4,Maxi,113670
e.51-69,a.0-3,1,60,OUI,e.>40,5,Maxi,113705
c.26-35,b.4-11,1,60,OUI,a.<=5,5,Maxi,114488
d.36-50,c.>=12,1,60,NON,c.11-20,1,Medi,116262
c.26-35,b.4-11,1,60,NON,b.6-10,4,Maxi,122912
c.26-35,c.>=12,1,60,OUI,b.6-10,2,Medi,124821
b.21-25,c.>=12,1,60,NON,a.<=5,2,Medi,127399
d.36-50,b.4-11,1,60,NON,a.<=5,5,Maxi,132559
e.51-69,a.0-3,1,60,OUI,e.>40,1,Maxi,134392
c.26-35,b.4-11,1,60,OUI,b.6-10,5,Maxi,143096
d.36-50,c.>=12,1,60,OUI,b.6-10,2,Medi,143134
f.>=70,a.0-3,1,60,NON,e.>40,2,Maxi,143511
d.36-50,c.>=12,1,60,OUI,c.11-20,2,Mini,145329
e.51-69,a.0-3,1,60,NON,e.>40,5,Maxi,146481
d.36-50,b.4-11,1,60,OUI,e.>40,4,Medi,149860
e.51-69,c.>=12,1,60,NON,e.>40,5,Medi,150799
e.51-69,b.4-11,1,60,OUI,e.>40,4,Maxi,150902
f.>=70,b.4-11,1,60,NON,e.>40,5,Maxi,151092
e.51-69,a.0-3,1,60,OUI,e.>40,5,Maxi,154809
d.36-50,b.4-11,1,60,OUI,c.11-20,5,Maxi,159666
d.36-50,b.4-11,1,60,OUI,c.11-20,4,Medi,159820
b.21-25,b.4-11,1,60,OUI,a.<=5,2,Medi,159924
d.36-50,b.4-11,1,60,OUI,c.11-20,5,Maxi,161165
e.51-69,b.4-11,1,60,NON,e.>40,3,Maxi,164152
d.36-50,a.0-3,1,60,NON,e.>40,4,Maxi,166076
d.36-50,a.0-3,1,60,OUI,e.>40,1,Maxi,167710
e.51-69,b.4-11,1,60,OUI,e.>40,5,Maxi,175823
d.36-50,a.0-3,1,60,OUI,c.11-20,1,Maxi,176797
c.26-35,a.0-3,1,60,OUI,c.11-20,2,Maxi,178723
c.26-35,b.4-11,1,60,OUI,b.6-10,3,Maxi,179099
e.51-69,a.0-3,1,60,OUI,e.>40,3,Maxi,180896
e.51-69,a.0-3,1,60,OUI,e.>40,3,Maxi,182892
d.36-50,b.4-11,1,60,NON,e.>40,2,Maxi,187464
c.26-35,c.>=12,1,60,OUI,b.6-10,2,Medi,189599
e.51-69,b.4-11,1,60,NON,e.>40,2,Maxi,205144
e.51-69,b.4-11,1,60,NON,e.>40,3,Maxi,206199
e.51-69,a.0-3,1,60,NON,e.>40,4,Maxi,208471
e.51-69,a.0-3,1,60,NON,e.>40,5,Maxi,210554
e.51-69,a.0-3,1,60,NON,c.11-20,5,Maxi,212637
e.51-69,b.4-11,1,60.5,NON,e.>40,2,Maxi,85008
d.36-50,b.4-11,1,61,OUI,e.>40,1,Medi,37024
d.36-50,a.0-3,1,61,OUI,c.11-20,1,Maxi,50589
e.51-69,a.0-3,1,61,OUI,e.>40,2,Maxi,70471
d.36-50,b.4-11,1,61,NON,e.>40,3,Maxi,73178
d.36-50,b.4-11,1,61,OUI,c.11-20,1,Maxi,78949
d.36-50,a.0-3,1,61,OUI,c.11-20,2,Maxi,91555
c.26-35,b.4-11,1,61,OUI,b.6-10,2,Maxi,94386
d.36-50,b.4-11,1,61,NON,e.>40,2,Maxi,156228
d.36-50,b.4-11,1,61,NON,e.>40,3,Maxi,168367
c.26-35,b.4-11,1,61,OUI,c.11-20,4,Maxi,175714
e.51-69,a.0-3,1,61,OUI,e.>40,3,Maxi,207743
e.51-69,b.4-11,1,62,NON,e.>40,3,Maxi,1524
e.51-69,a.0-3,1,62,NON,e.>40,3,Maxi,5899
e.51-69,a.0-3,1,62,NON,e.>40,5,Maxi,14946
d.36-50,b.4-11,1,62,OUI,e.>40,4,Maxi,16433
e.51-69,c.>=12,1,62,OUI,e.>40,2,Maxi,16684
e.51-69,b.4-11,1,62,NON,e.>40,2,Maxi,19517
f.>=70,b.4-11,1,62,NON,e.>40,2,Maxi,20523
e.51-69,c.>=12,1,62,NON,e.>40,5,Medi,22196
d.36-50,b.4-11,1,62,OUI,e.>40,4,Maxi,23007
d.36-50,a.0-3,1,62,NON,c.11-20,4,Maxi,23337
b.21-25,b.4-11,1,62,OUI,a.<=5,3,Medi,23342
d.36-50,b.4-11,1,62,OUI,e.>40,4,Maxi,25827
d.36-50,b.4-11,1,62,OUI,e.>40,3,Maxi,26176
e.51-69,a.0-3,1,62,NON,e.>40,2,Maxi,28489
e.51-69,b.4-11,1,62,OUI,e.>40,3,Medi,32150
c.26-35,b.4-11,1,62,NON,c.11-20,2,Maxi,33264
d.36-50,b.4-11,1,62,OUI,d.21-40,2,Medi,39964
e.51-69,a.0-3,1,62,NON,e.>40,2,Maxi,42880
d.36-50,b.4-11,1,62,NON,e.>40,3,Maxi,44669
d.36-50,a.0-3,1,62,OUI,c.11-20,3,Maxi,46743
d.36-50,b.4-11,1,62,OUI,e.>40,3,Maxi,49983
f.>=70,c.>=12,1,62,NON,e.>40,4,Medi,49997
c.26-35,b.4-11,1,62,OUI,b.6-10,3,Maxi,51116
c.26-35,a.0-3,1,62,NON,c.11-20,3,Maxi,51623
e.51-69,a.0-3,1,62,OUI,e.>40,5,Maxi,59779
b.21-25,b.4-11,1,62,OUI,a.<=5,3,Maxi,62806
e.51-69,b.4-11,1,62,NON,e.>40,3,Maxi,63526
c.26-35,b.4-11,1,62,NON,c.11-20,2,Maxi,63792
d.36-50,a.0-3,1,62,NON,e.>40,2,Maxi,67483
b.21-25,c.>=12,1,62,OUI,a.<=5,2,Medi,69755
b.21-25,b.4-11,1,62,OUI,b.6-10,2,Maxi,71109
e.51-69,b.4-11,1,62,NON,e.>40,2,Maxi,71482
e.51-69,a.0-3,1,62,NON,e.>40,2,Maxi,73763
d.36-50,a.0-3,1,62,OUI,d.21-40,2,Maxi,74160
b.21-25,b.4-11,1,62,OUI,a.<=5,1,Maxi,74326
c.26-35,a.0-3,1,62,OUI,c.11-20,5,Maxi,82049
d.36-50,a.0-3,1,62,OUI,e.>40,2,Maxi,83671
e.51-69,a.0-3,1,62,NON,e.>40,1,Maxi,85711
d.36-50,b.4-11,1,62,NON,e.>40,3,Maxi,88070
c.26-35,b.4-11,1,62,OUI,b.6-10,2,Maxi,90438
e.51-69,b.4-11,1,62,NON,e.>40,2,Maxi,90761
c.26-35,a.0-3,1,62,OUI,c.11-20,5,Maxi,90909
c.26-35,b.4-11,1,62,NON,c.11-20,3,Maxi,91037
e.51-69,a.0-3,1,62,NON,e.>40,5,Maxi,91799
d.36-50,a.0-3,1,62,OUI,e.>40,3,Maxi,92415
c.26-35,b.4-11,1,62,OUI,b.6-10,3,Maxi,97396
e.51-69,c.>=12,1,62,NON,e.>40,2,Medi,97827
e.51-69,b.4-11,1,62,NON,e.>40,4,Maxi,99620
b.21-25,b.4-11,1,62,OUI,a.<=5,3,Maxi,101524
c.26-35,b.4-11,1,62,NON,b.6-10,3,Maxi,101790
c.26-35,b.4-11,1,62,OUI,b.6-10,2,Maxi,105407
d.36-50,b.4-11,1,62,OUI,e.>40,1,Maxi,107556
d.36-50,a.0-3,1,62,OUI,e.>40,4,Maxi,115860
e.51-69,a.0-3,1,62,NON,e.>40,3,Maxi,116850
e.51-69,b.4-11,1,62,OUI,e.>40,2,Maxi,118222
f.>=70,b.4-11,1,62,NON,e.>40,2,Medi,119013
d.36-50,c.>=12,1,62,OUI,c.11-20,2,Mini,122615
d.36-50,c.>=12,1,62,OUI,c.11-20,2,Maxi,127138
b.21-25,a.0-3,1,62,OUI,b.6-10,3,Maxi,132248
e.51-69,a.0-3,1,62,OUI,e.>40,1,Maxi,132410
c.26-35,a.0-3,1,62,OUI,c.11-20,2,Maxi,133877
d.36-50,b.4-11,1,62,OUI,e.>40,3,Maxi,134030
f.>=70,a.0-3,1,62,NON,e.>40,2,Maxi,134960
e.51-69,b.4-11,1,62,OUI,e.>40,1,Medi,136044
f.>=70,c.>=12,1,62,OUI,e.>40,5,Medi,137864
d.36-50,b.4-11,1,62,OUI,c.11-20,3,Maxi,138784
b.21-25,b.4-11,1,62,OUI,a.<=5,3,Maxi,139278
c.26-35,a.0-3,1,62,OUI,c.11-20,2,Maxi,140211
d.36-50,a.0-3,1,62,OUI,c.11-20,5,Maxi,141615
e.51-69,a.0-3,1,62,OUI,e.>40,2,Maxi,142706
d.36-50,c.>=12,1,62,OUI,e.>40,2,Mini,147342
d.36-50,a.0-3,1,62,NON,e.>40,5,Maxi,147632
d.36-50,a.0-3,1,62,NON,e.>40,3,Maxi,148405
d.36-50,c.>=12,1,62,OUI,e.>40,4,Medi,151450
d.36-50,b.4-11,1,62,OUI,c.11-20,3,Maxi,154228
b.21-25,b.4-11,1,62,OUI,a.<=5,5,Maxi,154400
e.51-69,c.>=12,1,62,OUI,e.>40,2,Maxi,155082
c.26-35,b.4-11,1,62,NON,c.11-20,1,Maxi,156211
c.26-35,a.0-3,1,62,OUI,c.11-20,2,Maxi,156690
e.51-69,c.>=12,1,62,OUI,e.>40,2,Medi,156829
c.26-35,c.>=12,1,62,OUI,b.6-10,1,Mini,159295
e.51-69,b.4-11,1,62,NON,e.>40,1,Medi,160694
d.36-50,c.>=12,1,62,OUI,e.>40,2,Maxi,163657
d.36-50,a.0-3,1,62,OUI,e.>40,2,Medi,163717
b.21-25,b.4-11,1,62,NON,a.<=5,3,Medi,164035
b.21-25,b.4-11,1,62,OUI,a.<=5,1,Maxi,165738
d.36-50,b.4-11,1,62,OUI,c.11-20,1,Maxi,166421
c.26-35,b.4-11,1,62,OUI,c.11-20,2,Maxi,170444
c.26-35,b.4-11,1,62,NON,b.6-10,2,Medi,175569
